time,x,y,vx,vy,motion_type
0.0,0.0,0.0,10.0,0.0,constant_acceleration
0.10101010101010101,0.9998979695949394,0.0,9.797979797979798,0.0,constant_acceleration
0.20202020202020202,1.9793898581777372,0.0,9.595959595959595,0.0,constant_acceleration
0.30303030303030304,2.938475665748393,0.0,9.393939393939394,0.0,constant_acceleration
0.40404040404040403,3.8771553923069075,0.0,9.191919191919192,0.0,constant_acceleration
0.5050505050505051,4.795429037853281,0.0,8.98989898989899,0.0,constant_acceleration
0.6060606060606061,5.693296602387512,0.0,8.787878787878787,0.0,constant_acceleration
0.7070707070707071,6.570758085909601,0.0,8.585858585858587,0.0,constant_acceleration
0.8080808080808081,7.42781348841955,0.0,8.383838383838384,0.0,constant_acceleration
0.9090909090909091,8.264462809917354,0.0,8.181818181818182,0.0,constant_acceleration
1.0101010101010102,9.080706050403021,0.0,7.979797979797979,0.0,constant_acceleration
1.1111111111111112,9.876543209876543,0.0,7.777777777777778,0.0,constant_acceleration
1.2121212121212122,10.651974288337925,0.0,7.575757575757576,0.0,constant_acceleration
1.3131313131313131,11.406999285787165,0.0,7.373737373737374,0.0,constant_acceleration
1.4141414141414141,12.141618202224263,0.0,7.171717171717171,0.0,constant_acceleration
1.5151515151515151,12.85583103764922,0.0,6.96969696969697,0.0,constant_acceleration
1.6161616161616161,13.549637792062036,0.0,6.767676767676768,0.0,constant_acceleration
1.7171717171717171,14.223038465462706,0.0,6.565656565656566,0.0,constant_acceleration
1.8181818181818181,14.876033057851238,0.0,6.363636363636363,0.0,constant_acceleration
1.9191919191919191,15.508621569227628,0.0,6.161616161616162,0.0,constant_acceleration
2.0202020202020203,16.120803999591878,0.0,5.959595959595959,0.0,constant_acceleration
2.121212121212121,16.712580348943984,0.0,5.757575757575758,0.0,constant_acceleration
2.2222222222222223,17.28395061728395,0.0,5.555555555555555,0.0,constant_acceleration
2.323232323232323,17.834914804611774,0.0,5.353535353535354,0.0,constant_acceleration
2.4242424242424243,18.365472910927455,0.0,5.151515151515151,0.0,constant_acceleration
2.525252525252525,18.875624936231,0.0,4.94949494949495,0.0,constant_acceleration
2.6262626262626263,19.365370880522395,0.0,4.747474747474747,0.0,constant_acceleration
2.727272727272727,19.83471074380165,0.0,4.545454545454546,0.0,constant_acceleration
2.8282828282828283,20.28364452606877,0.0,4.343434343434343,0.0,constant_acceleration
2.929292929292929,20.71217222732374,0.0,4.141414141414142,0.0,constant_acceleration
3.0303030303030303,21.12029384756658,0.0,3.9393939393939394,0.0,constant_acceleration
3.131313131313131,21.508009386797266,0.0,3.737373737373738,0.0,constant_acceleration
3.2323232323232323,21.87531884501582,0.0,3.5353535353535355,0.0,constant_acceleration
3.3333333333333335,22.22222222222222,0.0,3.333333333333333,0.0,constant_acceleration
3.4343434343434343,22.548719518416483,0.0,3.1313131313131315,0.0,constant_acceleration
3.5353535353535355,22.854810733598615,0.0,2.929292929292929,0.0,constant_acceleration
3.6363636363636362,23.140495867768593,0.0,2.7272727272727275,0.0,constant_acceleration
3.7373737373737375,23.40577492092644,0.0,2.525252525252525,0.0,constant_acceleration
3.8383838383838382,23.650647893072133,0.0,2.3232323232323235,0.0,constant_acceleration
3.9393939393939394,23.875114784205692,0.0,2.121212121212121,0.0,constant_acceleration
4.040404040404041,24.080808080808083,0.0,2.0,0.0,constant_acceleration
4.141414141414141,24.282828282828284,0.0,2.0,0.0,constant_acceleration
4.242424242424242,24.484848484848484,0.0,2.0,0.0,constant_acceleration
4.343434343434343,24.686868686868685,0.0,2.0,0.0,constant_acceleration
4.444444444444445,24.88888888888889,0.0,2.0,0.0,constant_acceleration
4.545454545454545,25.09090909090909,0.0,2.0,0.0,constant_acceleration
4.646464646464646,25.292929292929294,0.0,2.0,0.0,constant_acceleration
4.747474747474747,25.494949494949495,0.0,2.0,0.0,constant_acceleration
4.848484848484849,25.696969696969695,0.0,2.0,0.0,constant_acceleration
4.94949494949495,25.8989898989899,0.0,2.0,0.0,constant_acceleration
5.05050505050505,26.1010101010101,0.0,2.0,0.0,constant_acceleration
5.151515151515151,26.303030303030305,0.0,2.0,0.0,constant_acceleration
5.252525252525253,26.505050505050505,0.0,2.0,0.0,constant_acceleration
5.353535353535354,26.707070707070706,0.0,2.0,0.0,constant_acceleration
5.454545454545454,26.909090909090907,0.0,2.0,0.0,constant_acceleration
5.555555555555555,27.11111111111111,0.0,2.0,0.0,constant_acceleration
5.656565656565657,27.313131313131315,0.0,2.0,0.0,constant_acceleration
5.757575757575758,27.515151515151516,0.0,2.0,0.0,constant_acceleration
5.858585858585858,27.717171717171716,0.0,2.0,0.0,constant_acceleration
5.959595959595959,27.919191919191917,0.0,2.0,0.0,constant_acceleration
6.0606060606060606,28.12121212121212,0.0,2.0,0.0,constant_acceleration
6.161616161616162,28.323232323232325,0.0,2.0,0.0,constant_acceleration
6.262626262626262,28.525252525252526,0.0,2.0,0.0,constant_acceleration
6.363636363636363,28.727272727272727,0.0,2.0,0.0,constant_acceleration
6.4646464646464645,28.929292929292927,0.0,2.0,0.0,constant_acceleration
6.565656565656566,29.13131313131313,0.0,2.0,0.0,constant_acceleration
6.666666666666667,29.333333333333336,0.0,2.0,0.0,constant_acceleration
6.767676767676767,29.535353535353536,0.0,2.0,0.0,constant_acceleration
6.8686868686868685,29.737373737373737,0.0,2.0,0.0,constant_acceleration
6.96969696969697,29.939393939393938,0.0,2.0,0.0,constant_acceleration
7.070707070707071,30.141414141414142,0.0,2.0,0.0,constant_acceleration
7.171717171717171,30.343434343434343,0.0,2.0,0.0,constant_acceleration
7.2727272727272725,30.545454545454547,0.0,2.0,0.0,constant_acceleration
7.373737373737374,30.747474747474747,0.0,2.0,0.0,constant_acceleration
7.474747474747475,30.949494949494948,0.0,2.0,0.0,constant_acceleration
7.575757575757575,31.15151515151515,0.0,2.0,0.0,constant_acceleration
7.6767676767676765,31.353535353535353,0.0,2.0,0.0,constant_acceleration
7.777777777777778,31.555555555555557,0.0,2.0,0.0,constant_acceleration
7.878787878787879,31.757575757575758,0.0,2.0,0.0,constant_acceleration
7.979797979797979,31.95959595959596,0.0,2.0,0.0,constant_acceleration
8.080808080808081,32.161616161616166,0.0,2.0,0.0,constant_acceleration
8.181818181818182,32.36363636363636,0.0,2.0,0.0,constant_acceleration
8.282828282828282,32.56565656565657,0.0,2.0,0.0,constant_acceleration
8.383838383838384,32.76767676767677,0.0,2.0,0.0,constant_acceleration
8.484848484848484,32.96969696969697,0.0,2.0,0.0,constant_acceleration
8.585858585858587,33.17171717171718,0.0,2.0,0.0,constant_acceleration
8.686868686868687,33.37373737373737,0.0,2.0,0.0,constant_acceleration
8.787878787878787,33.57575757575758,0.0,2.0,0.0,constant_acceleration
8.88888888888889,33.77777777777778,0.0,2.0,0.0,constant_acceleration
8.98989898989899,33.97979797979798,0.0,2.0,0.0,constant_acceleration
9.09090909090909,34.18181818181818,0.0,2.0,0.0,constant_acceleration
9.191919191919192,34.38383838383838,0.0,2.0,0.0,constant_acceleration
9.292929292929292,34.58585858585859,0.0,2.0,0.0,constant_acceleration
9.393939393939394,34.78787878787879,0.0,2.0,0.0,constant_acceleration
9.494949494949495,34.98989898989899,0.0,2.0,0.0,constant_acceleration
9.595959595959595,35.19191919191919,0.0,2.0,0.0,constant_acceleration
9.696969696969697,35.39393939393939,0.0,2.0,0.0,constant_acceleration
9.797979797979798,35.5959595959596,0.0,2.0,0.0,constant_acceleration
9.8989898989899,35.7979797979798,0.0,2.0,0.0,constant_acceleration
10.0,36.0,0.0,2.0,0.0,constant_acceleration
