time,x,y,vx,vy,motion_type
0.0,0.0,0.0,5.0,0.0,straight_then_circle
0.10067114093959731,0.22208033147622463,0.0,5.0,0.0,straight_then_circle
0.20134228187919462,0.44416066295244927,0.0,5.0,0.0,straight_then_circle
0.30201342281879195,0.666240994428674,0.0,5.0,0.0,straight_then_circle
0.40268456375838924,0.8883213259048985,0.0,5.0,0.0,straight_then_circle
0.5033557046979865,1.1104016573811233,0.0,5.0,0.0,straight_then_circle
0.6040268456375839,1.332481988857348,0.0,5.0,0.0,straight_then_circle
0.7046979865771812,1.5545623203335726,0.0,5.0,0.0,straight_then_circle
0.8053691275167785,1.776642651809797,0.0,5.0,0.0,straight_then_circle
0.9060402684563758,1.9987229832860218,0.0,5.0,0.0,straight_then_circle
1.006711409395973,2.2208033147622466,0.0,5.0,0.0,straight_then_circle
1.1073825503355703,2.4428836462384713,0.0,5.0,0.0,straight_then_circle
1.2080536912751678,2.664963977714696,0.0,5.0,0.0,straight_then_circle
1.308724832214765,2.8870443091909204,0.0,5.0,0.0,straight_then_circle
1.4093959731543624,3.109124640667145,0.0,5.0,0.0,straight_then_circle
1.5100671140939597,3.3312049721433694,0.0,5.0,0.0,straight_then_circle
1.610738255033557,3.553285303619594,0.0,5.0,0.0,straight_then_circle
1.7114093959731542,3.7753656350958193,0.0,5.0,0.0,straight_then_circle
1.8120805369127515,3.9974459665720437,0.0,5.0,0.0,straight_then_circle
1.9127516778523488,4.219526298048269,0.0,5.0,0.0,straight_then_circle
2.013422818791946,4.441606629524493,0.0,5.0,0.0,straight_then_circle
2.1140939597315436,4.6636869610007174,0.0,5.0,0.0,straight_then_circle
2.2147651006711406,4.885767292476943,0.0,5.0,0.0,straight_then_circle
2.315436241610738,5.107847623953167,0.0,5.0,0.0,straight_then_circle
2.4161073825503356,5.329927955429392,0.0,5.0,0.0,straight_then_circle
2.5167785234899327,5.552008286905616,0.0,5.0,0.0,straight_then_circle
2.61744966442953,5.774088618381841,0.0,5.0,0.0,straight_then_circle
2.7181208053691273,5.996168949858065,0.0,5.0,0.0,straight_then_circle
2.8187919463087248,6.21824928133429,0.0,5.0,0.0,straight_then_circle
2.919463087248322,6.4403296128105145,0.0,5.0,0.0,straight_then_circle
3.0201342281879193,6.662409944286739,0.0,5.0,0.0,straight_then_circle
3.1208053691275164,6.884490275762964,0.0,5.0,0.0,straight_then_circle
3.221476510067114,7.106570607239188,0.0,5.0,0.0,straight_then_circle
3.3221476510067114,7.328650938715413,0.0,5.0,0.0,straight_then_circle
3.4228187919463084,7.550731270191639,0.0,5.0,0.0,straight_then_circle
