time,x,y,vx,vy,motion_type
0.0,0.0,0.0,3.5,0.0,straight_then_circle
0.10067114093959731,0.3293283361310611,0.0,3.5,0.0,straight_then_circle
0.20134228187919462,0.6586566722621222,0.0,3.5,0.0,straight_then_circle
0.30201342281879195,0.9879850083931833,0.0,3.5,0.0,straight_then_circle
0.40268456375838924,1.3173133445242444,0.0,3.5,0.0,straight_then_circle
0.5033557046979865,1.6466416806553057,0.0,3.5,0.0,straight_then_circle
0.6040268456375839,1.9759700167863665,0.0,3.5,0.0,straight_then_circle
0.7046979865771812,2.305298352917428,0.0,3.5,0.0,straight_then_circle
0.8053691275167785,2.634626689048489,0.0,3.5,0.0,straight_then_circle
0.9060402684563758,2.96395502517955,0.0,3.5,0.0,straight_then_circle
1.006711409395973,3.2932833613106114,0.0,3.5,0.0,straight_then_circle
1.1073825503355703,3.622611697441672,0.0,3.5,0.0,straight_then_circle
1.2080536912751678,3.951940033572733,0.0,3.5,0.0,straight_then_circle
1.308724832214765,4.2812683697037945,0.0,3.5,0.0,straight_then_circle
1.4093959731543624,4.610596705834856,0.0,3.5,0.0,straight_then_circle
1.5100671140939597,4.939925041965917,0.0,3.5,0.0,straight_then_circle
1.610738255033557,5.269253378096978,0.0,3.5,0.0,straight_then_circle
1.7114093959731542,5.598581714228039,0.0,3.5,0.0,straight_then_circle
1.8120805369127515,5.9279100503591,0.0,3.5,0.0,straight_then_circle
1.9127516778523488,6.257238386490162,0.0,3.5,0.0,straight_then_circle
2.013422818791946,6.586566722621223,0.0,3.5,0.0,straight_then_circle
2.1140939597315436,6.915895058752284,0.0,3.5,0.0,straight_then_circle
2.2147651006711406,7.245223394883344,0.0,3.5,0.0,straight_then_circle
2.315436241610738,7.574551731014406,0.0,3.5,0.0,straight_then_circle
2.4161073825503356,7.903880067145466,0.0,3.5,0.0,straight_then_circle
2.5167785234899327,8.233208403276528,0.0,3.5,0.0,straight_then_circle
2.61744966442953,8.562536739407589,0.0,3.5,0.0,straight_then_circle
2.7181208053691273,8.89186507553865,0.0,3.5,0.0,straight_then_circle
2.8187919463087248,9.221193411669711,0.0,3.5,0.0,straight_then_circle
2.919463087248322,9.550521747800772,0.0,3.5,0.0,straight_then_circle
3.0201342281879193,9.879850083931833,0.0,3.5,0.0,straight_then_circle
3.1208053691275164,10.209178420062894,0.0,3.5,0.0,straight_then_circle
3.221476510067114,10.538506756193955,0.0,3.5,0.0,straight_then_circle
3.3221476510067114,10.867835092325016,0.0,3.5,0.0,straight_then_circle
3.4228187919463084,11.197163428456077,0.0,3.5,0.0,straight_then_circle
3.523489932885906,11.526491764587139,0.0,3.5,0.0,straight_then_circle
3.624161073825503,11.8558201007182,0.0,3.5,0.0,straight_then_circle
3.7248322147651005,12.18514843684926,0.0,3.5,0.0,straight_then_circle
3.8255033557046976,12.514476772980323,0.0,3.5,0.0,straight_then_circle
3.926174496644295,12.843805109111383,0.0,3.5,0.0,straight_then_circle
4.026845637583892,13.173133445242446,0.0,3.5,0.0,straight_then_circle
4.12751677852349,13.502461781373505,0.0,3.5,0.0,straight_then_circle
4.228187919463087,13.831790117504568,0.0,3.5,0.0,straight_then_circle
4.328859060402684,14.161118453635629,0.0,3.5,0.0,straight_then_circle
4.429530201342281,14.490446789766688,0.0,3.5,0.0,straight_then_circle
