time,x,y,vx,vy,motion_type
0.0,0.0,0.0,5.0,0.0,constant_velocity
0.10101010101010101,0.5050505050505051,0.0,5.0,0.0,constant_velocity
0.20202020202020202,1.0101010101010102,0.0,5.0,0.0,constant_velocity
0.30303030303030304,1.5151515151515151,0.0,5.0,0.0,constant_velocity
0.40404040404040403,2.0202020202020203,0.0,5.0,0.0,constant_velocity
0.5050505050505051,2.5252525252525255,0.0,5.0,0.0,constant_velocity
0.6060606060606061,3.0303030303030303,0.0,5.0,0.0,constant_velocity
0.7070707070707071,3.5353535353535355,0.0,5.0,0.0,constant_velocity
0.8080808080808081,4.040404040404041,0.0,5.0,0.0,constant_velocity
0.9090909090909091,4.545454545454545,0.0,5.0,0.0,constant_velocity
1.0101010101010102,5.050505050505051,0.0,5.0,0.0,constant_velocity
1.1111111111111112,5.555555555555555,0.0,5.0,0.0,constant_velocity
1.2121212121212122,6.0606060606060606,0.0,5.0,0.0,constant_velocity
1.3131313131313131,6.565656565656566,0.0,5.0,0.0,constant_velocity
1.4141414141414141,7.070707070707071,0.0,5.0,0.0,constant_velocity
1.5151515151515151,7.575757575757576,0.0,5.0,0.0,constant_velocity
1.6161616161616161,8.080808080808081,0.0,5.0,0.0,constant_velocity
1.7171717171717171,8.585858585858585,0.0,5.0,0.0,constant_velocity
1.8181818181818181,9.09090909090909,0.0,5.0,0.0,constant_velocity
1.9191919191919191,9.595959595959595,0.0,5.0,0.0,constant_velocity
2.0202020202020203,10.101010101010102,0.0,5.0,0.0,constant_velocity
2.121212121212121,10.606060606060606,0.0,5.0,0.0,constant_velocity
2.2222222222222223,11.11111111111111,0.0,5.0,0.0,constant_velocity
2.323232323232323,11.616161616161616,0.0,5.0,0.0,constant_velocity
2.4242424242424243,12.121212121212121,0.0,5.0,0.0,constant_velocity
2.525252525252525,12.626262626262626,0.0,5.0,0.0,constant_velocity
2.6262626262626263,13.131313131313131,0.0,5.0,0.0,constant_velocity
2.727272727272727,13.636363636363635,0.0,5.0,0.0,constant_velocity
2.8282828282828283,14.141414141414142,0.0,5.0,0.0,constant_velocity
2.929292929292929,14.646464646464645,0.0,5.0,0.0,constant_velocity
3.0303030303030303,15.151515151515152,0.0,5.0,0.0,constant_velocity
3.131313131313131,15.656565656565656,0.0,5.0,0.0,constant_velocity
3.2323232323232323,16.161616161616163,0.0,5.0,0.0,constant_velocity
3.3333333333333335,16.666666666666668,0.0,5.0,0.0,constant_velocity
3.4343434343434343,17.17171717171717,0.0,5.0,0.0,constant_velocity
3.5353535353535355,17.67676767676768,0.0,5.0,0.0,constant_velocity
3.6363636363636362,18.18181818181818,0.0,5.0,0.0,constant_velocity
3.7373737373737375,18.68686868686869,0.0,5.0,0.0,constant_velocity
3.8383838383838382,19.19191919191919,0.0,5.0,0.0,constant_velocity
3.9393939393939394,19.696969696969695,0.0,5.0,0.0,constant_velocity
4.040404040404041,20.202020202020204,0.0,5.0,0.0,constant_velocity
4.141414141414141,20.707070707070706,0.0,5.0,0.0,constant_velocity
4.242424242424242,21.21212121212121,0.0,5.0,0.0,constant_velocity
4.343434343434343,21.717171717171716,0.0,5.0,0.0,constant_velocity
4.444444444444445,22.22222222222222,0.0,5.0,0.0,constant_velocity
4.545454545454545,22.727272727272727,0.0,5.0,0.0,constant_velocity
